Ticker,CCASS ID,Date,Shareholding,% of Total Issued Shares/Warrants/Units,DoD Change
24,B01458,2020/08/06,4516000,0.08834768674958626,0.0
24,B01415,2020/08/06,4470000,0.08744777674283671,0.0
24,C00003,2020/08/06,4412800,0.08632875821270465,0.0
24,B01137,2020/08/06,4347800,0.08505714624664551,0.0
24,B01948,2020/08/06,4302000,0.08416114889209923,1.3877787807814457e-17
24,B01939,2020/08/06,4256000,0.08326123888534967,0.0
24,B01759,2020/08/06,4102000,0.0802484966888403,0.0
24,B01509,2020/08/06,4061000,0.07944640298717223,1.3877787807814457e-17
24,B01347,2020/08/06,3934800,0.07697751944691586,0.0
24,B01264,2020/08/06,3926851,0.07682201108509733,0.0
24,B01564,2020/08/06,3792000,0.074183885773789,0.0
24,B01275,2020/08/06,3716000,0.07269707793655061,0.0
24,B01272,2020/08/06,3454400,0.06757932885468795,0.0
24,B01686,2020/08/06,3242000,0.06342409221482699,0.0
24,B01601,2020/08/06,3186000,0.06232854959791449,6.938893903907228e-18
24,B01858,2020/08/06,3105000,0.06074392545559463,6.938893903907228e-18
24,B01198,2020/08/06,3019000,0.0590614850081933,0.0
24,C00100,2020/08/06,2648000,0.05180351517114801,-6.938893903907228e-18
24,B01875,2020/08/06,2620000,0.051255743862691765,-6.938893903907228e-18
24,B01289,2020/08/06,2602000,0.05090360516439846,-6.938893903907228e-18
24,B01705,2020/08/06,2482000,0.04855601384244311,0.0
24,B02022,2020/08/06,2330000,0.04558239816796634,0.0
24,B01372,2020/08/06,2308000,0.045152006425607856,0.0
24,B01868,2020/08/06,2120000,0.041474113354544484,0.0
24,B01511,2020/08/06,2116000,0.0413958603104793,0.0
24,B01328,2020/08/06,2006560,0.039254857024856024,6.938893903907228e-18
24,B01581,2020/08/06,1982000,0.03877438333429583,0.0
24,B01540,2020/08/06,1974400,0.03862570255057199,0.0
24,B01252,2020/08/06,1930000,0.037757093761448514,0.0
24,B01445,2020/08/06,1900000,0.037170195930959674,-6.938893903907228e-18
24,B01563,2020/08/06,1768400,0.03459567078121531,0.0
24,B01320,2020/08/06,1740000,0.034040074168352544,0.0
24,B01937,2020/08/06,1738000,0.03400094764631996,0.0
24,B01451,2020/08/06,1716000,0.03357055590396147,0.0
24,B01756,2020/08/06,1500000,0.02934489152444185,0.0
24,B01277,2020/08/06,1480000,0.028953626304115958,-3.469446951953614e-18
24,B01294,2020/08/06,1471200,0.028781469607172566,-3.469446951953614e-18
24,B01169,2020/08/06,1455000,0.028464544778708592,-3.469446951953614e-18
24,B01407,2020/08/06,1440100,0.028173052189565805,0.0
24,B01684,2020/08/06,1432800,0.02803024038414685,0.0
24,B01290,2020/08/06,1391610,0.027224429662885682,0.0
24,B01129,2020/08/06,1348000,0.026371275849965077,-3.469446951953614e-18
24,B01547,2020/08/06,1320000,0.025823504541508824,0.0
24,B01843,2020/08/06,1312000,0.02566699845337847,0.0
24,B01450,2020/08/06,1278000,0.025001847578824454,0.0
24,B01341,2020/08/06,1250000,0.02445407627036821,0.0
24,B01897,2020/08/06,1202000,0.02351503974158607,0.0
24,B01762,2020/08/06,1181450,0.023113014727701213,0.0
24,B01829,2020/08/06,1172000,0.02292814191109723,0.0
24,B01123,2020/08/06,1144000,0.022380370602640986,0.0
24,B01501,2020/08/06,1130000,0.022106484948412858,0.0
24,B01947,2020/08/06,1126000,0.022028231904347682,0.0
24,B01356,2020/08/06,1080400,0.02113614720200465,0.0
24,B01209,2020/08/06,1016800,0.019891923801368314,0.0
24,B01789,2020/08/06,1011643,0.019791036064307283,0.0
24,B01318,2020/08/06,1010000,0.019758893626457514,0.0
24,B01329,2020/08/06,1000000,0.01956326101629457,0.0
24,B01428,2020/08/06,1000000,0.01956326101629457,0.0
24,B01857,2020/08/06,1000000,0.01956326101629457,0.0
24,B01973,2020/08/06,1000000,0.01956326101629457,0.0
24,B01351,2020/08/06,990000,0.019367628406131623,-3.469446951953614e-18
24,B01310,2020/08/06,972000,0.019015489707838316,-3.469446951953614e-18
24,B01940,2020/08/06,964000,0.01885898361970796,3.469446951953614e-18
24,B01373,2020/08/06,940000,0.01838946535531689,0.0
24,B01588,2020/08/06,940000,0.01838946535531689,0.0
24,B01425,2020/08/06,920000,0.017998200134991,-3.469446951953614e-18
24,B01696,2020/08/06,912000,0.017841694046860642,0.0
24,B01173,2020/08/06,880000,0.017215669694339217,3.469446951953614e-18
24,B02056,2020/08/06,840000,0.016433139253687435,-3.469446951953614e-18
24,B01901,2020/08/06,818000,0.016002747511328953,0.0
24,B01324,2020/08/06,802400,0.01569756063947476,0.0
24,B01964,2020/08/06,800000,0.015650608813035653,0.0
24,B01666,2020/08/06,796000,0.015572355768970475,0.0
24,B01765,2020/08/06,784000,0.015337596636774939,-1.734723475976807e-18
24,B01632,2020/08/06,780000,0.015259343592709761,1.734723475976807e-18
24,B01630,2020/08/06,764000,0.014946331416449047,0.0
24,B01585,2020/08/06,746000,0.014594192718155746,-1.734723475976807e-18
24,B01469,2020/08/06,728000,0.014242054019862446,-1.734723475976807e-18
24,B01535,2020/08/06,708800,0.013866439408349588,0.0
24,B02078,2020/08/06,700000,0.013694282711406195,0.0
24,B01646,2020/08/06,693000,0.013557339884292134,0.0
24,B01267,2020/08/06,692000,0.01353777662327584,0.0
24,B01514,2020/08/06,662000,0.012950878792787002,0.0
24,B01248,2020/08/06,660000,0.012911752270754412,0.0
24,B01676,2020/08/06,657000,0.01285306248770553,1.734723475976807e-18
24,B01296,2020/08/06,635200,0.012426583397550308,0.0
24,B01659,2020/08/06,630000,0.012324854440265577,0.0
24,B01921,2020/08/06,608000,0.011894462697907096,1.734723475976807e-18
24,B01662,2020/08/06,584000,0.011424944433516026,0.0
24,B01769,2020/08/06,583732,0.011419701479563659,0.0
24,B01274,2020/08/06,500000,0.009781630508147284,0.0
24,B01606,2020/08/06,500000,0.009781630508147284,0.0
24,B01607,2020/08/06,500000,0.009781630508147284,0.0
24,B01788,2020/08/06,480895,0.009407874406430974,0.0
24,B01343,2020/08/06,462000,0.00903822658952809,-1.734723475976807e-18
24,B01362,2020/08/06,455000,0.008901283762414027,0.0
24,B01665,2020/08/06,450000,0.008803467457332554,0.0
24,B01712,2020/08/06,442000,0.008646961369202198,0.0
24,B01483,2020/08/06,424000,0.008294822670908895,0.0
24,B01604,2020/08/06,422000,0.008255696148876307,0.0
24,B01493,2020/08/06,400028,0.007825852177826283,0.0
24,C00040,2020/08/06,391000,0.007649235057371175,0.0
24,B01427,2020/08/06,390000,0.007629671796354881,-8.673617379884035e-19
24,B01633,2020/08/06,390000,0.007629671796354881,-8.673617379884035e-19
24,B01500,2020/08/06,380000,0.007434039186191935,8.673617379884035e-19
24,B01608,2020/08/06,366000,0.007160153531963811,8.673617379884035e-19
24,B01714,2020/08/06,360000,0.007042773965866043,-8.673617379884035e-19
24,B01238,2020/08/06,340000,0.006651508745540152,-8.673617379884035e-19
24,B02075,2020/08/06,326000,0.006377623091312028,0.0
24,B01978,2020/08/06,324000,0.0063384965692794394,0.0
24,B01567,2020/08/06,322618,0.006311460142554921,-8.673617379884035e-19
24,B01900,2020/08/06,314000,0.006142863959116494,0.0
24,B01743,2020/08/06,313756,0.006138090523428518,0.0
24,B01439,2020/08/06,302000,0.00590810482692096,-8.673617379884035e-19
24,B01776,2020/08/06,300000,0.005868978304888369,8.673617379884035e-19
24,B01949,2020/08/06,300000,0.005868978304888369,8.673617379884035e-19
24,B02077,2020/08/06,300000,0.005868978304888369,8.673617379884035e-19
24,B01904,2020/08/06,290000,0.005673345694725424,-8.673617379884035e-19
24,B01230,2020/08/06,280000,0.005477713084562478,0.0
24,B01455,2020/08/06,280000,0.005477713084562478,0.0
24,B02092,2020/08/06,260000,0.005086447864236588,-8.673617379884035e-19
24,B01543,2020/08/06,250000,0.004890815254073642,0.0
24,B01685,2020/08/06,236000,0.0046169295998455175,-8.673617379884035e-19
24,B01919,2020/08/06,236000,0.0046169295998455175,-8.673617379884035e-19
24,B02132,2020/08/06,232000,0.0045386765557803395,0.0
24,B01416,2020/08/06,228000,0.0044604235117151605,0.0
24,B01749,2020/08/06,209000,0.004088721552405564,0.0
24,B01191,2020/08/06,200000,0.003912652203258913,0.0
24,B01510,2020/08/06,200000,0.003912652203258913,0.0
24,B01694,2020/08/06,200000,0.003912652203258913,0.0
24,B01809,2020/08/06,200000,0.003912652203258913,0.0
24,B01417,2020/08/06,190000,0.0037170195930959675,-4.336808689942018e-19
24,B01181,2020/08/06,180000,0.0035213869829330215,4.336808689942018e-19
24,B01773,2020/08/06,174000,0.0034040074168352544,-4.336808689942018e-19
24,B01470,2020/08/06,170000,0.003325754372770076,-4.336808689942018e-19
24,B01716,2020/08/06,166000,0.0032475013287048982,0.0
24,B01433,2020/08/06,159000,0.003110558501590836,0.0
24,B01392,2020/08/06,150000,0.0029344891524441846,-4.336808689942018e-19
24,B01678,2020/08/06,150000,0.0029344891524441846,-4.336808689942018e-19
24,B01212,2020/08/06,146000,0.0028562361083790066,0.0
24,,2020/08/06,145215,0.0028408789484812152,0.0028408789484812152
24,B01715,2020/08/06,140000,0.002738856542281239,0.0
24,B01732,2020/08/06,136000,0.002660603498216061,0.0
24,B01240,2020/08/06,131611,0.002574740345615544,-4.336808689942018e-19
24,B01523,2020/08/06,130000,0.002543223932118294,-4.336808689942018e-19
24,B01724,2020/08/06,130000,0.002543223932118294,-4.336808689942018e-19
24,B01768,2020/08/06,130000,0.002543223932118294,-4.336808689942018e-19
24,B01253,2020/08/06,129800,0.0025393112799150346,0.0
24,B01559,2020/08/06,128000,0.0025040974100857044,-4.336808689942018e-19
24,B01779,2020/08/06,128000,0.0025040974100857044,-4.336808689942018e-19
24,B01376,2020/08/06,124000,0.002425844366020526,-4.336808689942018e-19
24,B01144,2020/08/06,120000,0.002347591321955348,-4.336808689942018e-19
24,B01708,2020/08/06,112000,0.0021910852338249917,-4.336808689942018e-19
24,B01259,2020/08/06,100110,0.001958478060341249,0.0
24,B01265,2020/08/06,100000,0.0019563261016294566,0.0
24,B01322,2020/08/06,100000,0.0019563261016294566,0.0
24,B01454,2020/08/06,100000,0.0019563261016294566,0.0
24,B01481,2020/08/06,100000,0.0019563261016294566,0.0
24,B01680,2020/08/06,100000,0.0019563261016294566,0.0
24,B02047,2020/08/06,100000,0.0019563261016294566,0.0
24,B01459,2020/08/06,98000,0.0019171995795968673,-2.168404344971009e-19
24,B01192,2020/08/06,92400,0.001807645317905618,0.0
24,B01271,2020/08/06,89200,0.001745042882653475,0.0
24,B02102,2020/08/06,78000,0.0015259343592709763,-2.168404344971009e-19
24,B01421,2020/08/06,70000,0.0013694282711406195,0.0
24,B01660,2020/08/06,70000,0.0013694282711406195,0.0
24,B02120,2020/08/06,70000,0.0013694282711406195,0.0
24,B01444,2020/08/06,67600,0.0013224764447015128,0.0
24,B01401,2020/08/06,60000,0.001173795660977674,-2.168404344971009e-19
24,B01552,2020/08/06,60000,0.001173795660977674,-2.168404344971009e-19
24,B01679,2020/08/06,60000,0.001173795660977674,-2.168404344971009e-19
24,B01777,2020/08/06,60000,0.001173795660977674,-2.168404344971009e-19
24,B01922,2020/08/06,51624,0.0010099337867051905,2.168404344971009e-19
24,B01546,2020/08/06,50000,0.0009781630508147283,0.0
24,B01787,2020/08/06,50000,0.0009781630508147283,0.0
24,B01831,2020/08/06,50000,0.0009781630508147283,0.0
24,B01941,2020/08/06,50000,0.0009781630508147283,0.0
24,B01710,2020/08/06,44000,0.000860783484716961,-1.0842021724855044e-19
24,B01641,2020/08/06,40000,0.0007825304406517826,0.0
24,B01651,2020/08/06,40000,0.0007825304406517826,0.0
24,B01576,2020/08/06,35200,0.0006886267877735687,0.0
24,B01472,2020/08/06,33000,0.0006455876135377206,0.0
24,B02112,2020/08/06,33000,0.0006455876135377206,0.0
24,B01566,2020/08/06,32000,0.0006260243525214261,-1.0842021724855044e-19
24,B01721,2020/08/06,24000,0.0004695182643910696,0.0
24,B01280,2020/08/06,22000,0.0004303917423584805,-5.421010862427522e-20
24,B01213,2020/08/06,21000,0.00041082848134218585,0.0
24,B01636,2020/08/06,20000,0.0003912652203258913,0.0
24,B01935,2020/08/06,20000,0.0003912652203258913,0.0
24,B01761,2020/08/06,16000,0.00031301217626071305,0.0
24,B01848,2020/08/06,16000,0.00031301217626071305,0.0
24,B01527,2020/08/06,11000,0.00021519587117924024,0.0
24,B01767,2020/08/06,11000,0.00021519587117924024,0.0
24,B01794,2020/08/06,11000,0.00021519587117924024,0.0
24,B01575,2020/08/06,10018,0.00019598474886123898,2.710505431213761e-20
24,B01158,2020/08/06,10000,0.00019563261016294564,0.0
24,B01404,2020/08/06,10000,0.00019563261016294564,0.0
24,B01462,2020/08/06,10000,0.00019563261016294564,0.0
24,B01813,2020/08/06,8000,0.00015650608813035652,0.0
24,B02019,2020/08/06,8000,0.00015650608813035652,0.0
24,B01645,2020/08/06,6000,0.0001173795660977674,0.0
24,B01620,2020/08/06,2000,3.912652203258913e-05,0.0
24,B01963,2020/08/06,2000,3.912652203258913e-05,0.0
412,B01130,2020/08/06,6869680084,28.09403590821418,0.0006625103005433175
412,B01627,2020/08/06,5491730350,22.458814350099164,0.0
412,B01962,2020/08/06,5320006000,21.75653564188811,3.552713678800501e-15
412,B01143,2020/08/06,1260408684,5.154529234890203,8.881784197001252e-16
412,B01938,2020/08/06,647578800,2.64831867541712,0.0
412,B01209,2020/08/06,397110606,1.6240115242747446,0.0
412,B01086,2020/08/06,388870790,1.5903142219621906,0.0
412,C00010,2020/08/06,383653360,1.5689771780276431,0.0027972657134316403
412,B01493,2020/08/06,303894480,1.2427976745689862,0.061932444392121644
412,B01857,2020/08/06,209496000,0.8567485057033755,0.008588096488606367
412,B01939,2020/08/06,105284096,0.4305666548398572,0.0
412,B01897,2020/08/06,89674000,0.3667280783425196,0.0
412,C00033,2020/08/06,88739412,0.3629060155229512,-0.01099276350541617
412,B01148,2020/08/06,80035312,0.3273099914055802,-0.03224216796008228
412,C00019,2020/08/06,69230187,0.2831216789906024,-0.00571304715840637
412,B02159,2020/08/06,66336000,0.27128569936580704,-0.020488744479961074
412,B01416,2020/08/06,57912340,0.23683655419094313,0.006379728820107622
412,C00088,2020/08/06,46104000,0.18854552405271902,-0.005152857893163831
412,B01298,2020/08/06,39534364,0.16167853935604173,0.01742156716260157
412,B01771,2020/08/06,32196092,0.1316681641200233,-0.0024537418538875533
412,B01715,2020/08/06,30528048,0.12484658182514664,0.0005643606263941447
412,B01826,2020/08/06,30282000,0.12384035136570443,-2.7755575615628914e-17
412,B02026,2020/08/06,28584000,0.11689626191920269,1.3877787807814457e-17
412,B01955,2020/08/06,26484000,0.10830816543059625,-0.007851973932440179
412,C00039,2020/08/06,24364236,0.09963924268532279,-1.3877787807814457e-17
412,B01937,2020/08/06,22310960,0.09124222725401812,0.0
412,B01829,2020/08/06,19902000,0.0813906172934499,0.0
412,B01929,2020/08/06,17056456,0.06975356661031892,-0.0003925986966220041
412,C00028,2020/08/06,15962424,0.06527944643049842,0.0024537418538875394
412,B01353,2020/08/06,15644548,0.06397947035458783,0.0
412,B01842,2020/08/06,11980324,0.04899437070322243,-6.938893903907228e-18
412,B01694,2020/08/06,11886408,0.04861029466997292,6.938893903907228e-18
412,C00100,2020/08/06,11180000,0.045721389877437936,-0.008907082929611794
412,B01184,2020/08/06,10339024,0.04228215986191305,0.0015949322050269124
412,B02052,2020/08/06,8808000,0.03602093041506917,6.938893903907228e-18
412,B01161,2020/08/06,8101624,0.03313215648876639,6.938893903907228e-18
412,A00003,2020/08/06,7386000,0.030205562221355686,-3.469446951953614e-18
412,B02107,2020/08/06,7380000,0.03018102480281681,-3.469446951953614e-18
412,B01905,2020/08/06,7060684,0.028875159746456887,0.0
412,B01885,2020/08/06,6972000,0.028512480342173283,0.0
412,B01410,2020/08/06,6784124,0.02774414833460499,0.0
412,B01284,2020/08/06,6676064,0.027302229426719837,-0.0007362207058404201
412,B01119,2020/08/06,6471648,0.02646625593537938,0.0014722451123325292
412,C00093,2020/08/06,5573741,0.02279420262404837,0.004735721778002962
412,C00074,2020/08/06,5352448,0.02188920946392781,0.0
412,B01089,2020/08/06,4964552,0.020302881713668536,0.0
412,B01115,2020/08/06,4855680,0.01985764207514113,0.0
412,B01753,2020/08/06,4740000,0.01938456064571161,3.469446951953614e-18
412,B01610,2020/08/06,4558504,0.018642320093189654,0.0055209191712469775
412,B01551,2020/08/06,4304488,0.017603503941927823,0.0
412,B01565,2020/08/06,4120056,0.016849256412600842,0.0
412,B01825,2020/08/06,3925752,0.016054636650637902,0.0
412,C00042,2020/08/06,3612576,0.014773881552582758,-1.734723475976807e-18
412,B02075,2020/08/06,3354004,0.013716433321510405,0.0
412,B01727,2020/08/06,3097468,0.012667311454462248,-0.0007361225561662646
412,B01228,2020/08/06,3019068,0.012346689185554276,0.0
412,B01451,2020/08/06,2946246,0.012048878536747942,-0.0018157689718767862
412,B01673,2020/08/06,2935840,0.01200632247386202,0.0
412,B01907,2020/08/06,2874000,0.011753423480121344,0.0011041838342493952
412,B01668,2020/08/06,2809588,0.011490006112967003,0.0011287212527882722
412,B01345,2020/08/06,2793548,0.011424409414073076,0.0
412,B01413,2020/08/06,2789912,0.011409539738438517,1.734723475976807e-18
412,B02128,2020/08/06,2700000,0.011041838342493955,-1.734723475976807e-18
412,B01224,2020/08/06,2575312,0.010531918068698071,-0.010183028693633316
412,A00004,2020/08/06,2556000,0.010452940297560944,0.0
412,B01297,2020/08/06,2526004,0.010330269563145592,0.0
412,B01590,2020/08/06,1897040,0.007758077410831382,-0.00024537418538875515
412,B02114,2020/08/06,1806000,0.0073857629802015125,0.0
412,C00015,2020/08/06,1623308,0.006638631302250807,0.0
412,B01183,2020/08/06,1417772,0.005798077492783089,-7.361225561662577e-05
412,B01831,2020/08/06,1284060,0.005251252941504737,0.0
412,B01584,2020/08/06,1216912,0.004976646511496668,-0.00014722451123325327
412,B01118,2020/08/06,1215156,0.0049694652270042905,8.673617379884035e-19
412,B01320,2020/08/06,1207312,0.004937386641834468,0.0
412,B01904,2020/08/06,1200240,0.0049084652045166466,-0.0014477076937936513
412,B02164,2020/08/06,1200000,0.004907483707775091,0.0
412,B01788,2020/08/06,1051092,0.00429851405447728,8.673617379884035e-19
412,C00036,2020/08/06,948432,0.0038786788232771214,0.0007851973932440142
412,B01525,2020/08/06,900488,0.0036826084908724802,0.003680612780831318
412,B02163,2020/08/06,900000,0.0036806127808313186,0.0
412,B01959,2020/08/06,882096,0.0036073931239113143,8.673617379884035e-19
412,B01695,2020/08/06,848616,0.003470474328464389,-4.336808689942018e-19
412,B01901,2020/08/06,840000,0.003435238595442564,0.0
412,B01192,2020/08/06,830028,0.0033944574058309526,-0.00024537418538875515
412,B01274,2020/08/06,787516,0.0032206016163435075,-0.0007851973932440142
412,B02102,2020/08/06,738000,0.003018102480281681,-0.002576428946581923
412,C00037,2020/08/06,733432,0.002999421325634084,0.0
412,B02008,2020/08/06,726000,0.00296902764320393,0.0
412,B01329,2020/08/06,684000,0.002797265713431802,0.0
412,B01890,2020/08/06,558000,0.0022819799241154174,0.001987530901648912
412,B01659,2020/08/06,552340,0.002258832959293745,0.0
412,B01630,2020/08/06,510000,0.0020856805758044136,-0.00036806127808313143
412,C00002,2020/08/06,507492,0.0020754239348551636,-4.336808689942018e-19
412,B01425,2020/08/06,479112,0.001959361945166283,4.336808689942018e-19
412,B01963,2020/08/06,468000,0.0019139186460322857,0.0004416735336997583
412,C00048,2020/08/06,363200,0.001485331735553261,0.0
412,B01181,2020/08/06,361320,0.00147764334441108,0.0
412,B01818,2020/08/06,337141,0.0013787616372691683,-0.0018157689718767843
412,B01623,2020/08/06,332976,0.0013617285792334325,0.0
412,B01137,2020/08/06,322408,0.0013185100060469598,0.0
412,B01523,2020/08/06,301340,0.001232350950417455,-0.0002699116039276302
412,C00041,2020/08/06,299552,0.0012250387996928702,-1.3740954381770594e-06
412,B01743,2020/08/06,273120,0.0011169432918896108,0.0009814967415550182
412,B01948,2020/08/06,270000,0.0011041838342493956,0.00012268709269437736
412,B01563,2020/08/06,240316,0.0009827890455980657,0.0
412,B01423,2020/08/06,223560,0.0009142642147584995,-1.0842021724855044e-19
412,B01891,2020/08/06,222000,0.000907884485938392,-2.4537418538875364e-05
412,B01540,2020/08/06,211716,0.0008658273505627594,0.0
412,B01460,2020/08/06,211128,0.0008634226835459496,0.0
412,B01341,2020/08/06,210004,0.0008588260071396669,0.0
412,B01900,2020/08/06,210000,0.000858809648860641,0.0
412,B02077,2020/08/06,198000,0.00080973481178289,0.0
412,B01696,2020/08/06,180876,0.0007397050192729395,0.0003680612780831318
412,B01497,2020/08/06,179776,0.0007352064925408124,0.0
412,B01271,2020/08/06,153668,0.0006284360053386523,0.0
412,B01275,2020/08/06,138604,0.000566830726527049,-0.0030671773173594325
412,B01240,2020/08/06,121748,0.0004978969387118349,2.944490224665282e-07
412,B01546,2020/08/06,120876,0.000494330833884185,0.0004907483707775091
412,B01514,2020/08/06,116816,0.0004777271806728793,0.0
412,B01338,2020/08/06,100168,0.0004096440233670128,0.0
412,B01407,2020/08/06,95412,0.00039019402960519754,-5.421010862427522e-20
412,B01649,2020/08/06,79188,0.00032384484987607826,5.421010862427522e-20
412,B01373,2020/08/06,75336,0.00030809182717412024,0.0
412,B01340,2020/08/06,70311,0.00028754173914781207,0.0
412,B01433,2020/08/06,66600,0.00027236534578151757,0.0
412,B01417,2020/08/06,66144,0.00027050050197256303,0.0
412,B01700,2020/08/06,64096,0.0002621250631112935,0.0
412,C00003,2020/08/06,63664,0.0002603583689764945,5.421010862427522e-20
412,B01738,2020/08/06,63600,0.00026009663651207983,0.0
412,B01445,2020/08/06,62208,0.00025440395541106076,-5.421010862427522e-20
412,B01813,2020/08/06,61824,0.0002528335606245727,0.0
412,B01213,2020/08/06,61560,0.0002517539142088622,0.0
412,B01858,2020/08/06,60900,0.0002490547981695859,0.0
412,B01289,2020/08/06,60212,0.00024624117417712814,0.0
412,B01910,2020/08/06,60000,0.00024537418538875456,0.0
412,B01921,2020/08/06,60000,0.00024537418538875456,0.0
412,B01556,2020/08/06,47052,0.0001924224361818613,-0.010428402879022068
412,C00058,2020/08/06,46876,0.000191702671904721,0.0
412,B01351,2020/08/06,44292,0.00018113522365397863,0.0
412,B01666,2020/08/06,42048,0.0001719582291204392,-0.0010305715786327694
412,B01615,2020/08/06,41544,0.00016989708596317366,0.0
412,B01843,2020/08/06,41100,0.0001680813169912969,0.0
412,B01217,2020/08/06,39460,0.00016137442259067094,0.0
412,B01362,2020/08/06,36880,0.00015082333261895448,-2.710505431213761e-20
